Experiment_name,System,Variable,Value,Time
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0214116952171,30.4
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0192307038789,30.6
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0171114923381,30.8
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0150608394551,31
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0130846368937,31.2
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0111879247068,31.4
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0093749288294,31.6
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0076491001301,31.8
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0060131546919,32
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.004469115009,32.2
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0030183518078,32.4
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.001661626217,32.6
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0003991320314,32.8
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99923053783488,33
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.9981550287625,33.2
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99717134770454,33.4
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99627783577096,33.6
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99547247185331,33.8
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99475291113834,34
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99411652244443,34.2
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.993560424268,34.4
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99308151944278,34.6
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99267652832972,34.8
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99234202046946,35
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99207444464296,35.2
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99187015729847,35.4
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99172544931525,35.6
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99163657108559,35.8
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99159975590721,36
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99161124168803,36.2
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99166729097403,36.4
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99176420931949,36.6
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99189836202611,36.8
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99206618928466,37
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99226421975854,37.2
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99248908265445,37.4
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99273751832975,37.6
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99300638749061,37.8
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99329267903824,38
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99359351662368,38.2
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99390616397388,38.4
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99422802905378,38.6
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99455666713043,38.8
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99488978280609,39
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99522523108776,39.2
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.9955610175607,39.4
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.9958952977332,39.6
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99622637561917,39.8
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99655270162422,40
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.9968728697998,40.2
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99718561452817,40.4
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99748980669964,40.6
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.9977844494413,40.8
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99806867345455,41
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99834173201644,41.2
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.9986029956975,41.4
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99885194684617,41.6
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99908817388751,41.8
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99931136548124,42
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.9995213045813,42.2
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99971786243682,42.4
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99990099257122,42.6
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0000707247738,42.8
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0002271591358,43
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0003704601584,43.2
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.000500850962,43.4
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0006186076165,43.6
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0007240536178,43.8
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0008175545271,44
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0008995127898,44.2
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0009703627499,44.4
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0010305658698,44.6
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0010806061677,44.8
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0011209858799,45
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0011522213542,45.2
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0011748391792,45.4
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0011893725535,45.6
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0011963578939,45.8
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.001196331686,46
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0011898275723,46.2
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0011773736787,46.4
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0011594901734,46.6
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.001136687055,46.8
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0011094621638,47
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0010782994106,47.2
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0010436672153,47.4
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0010060171485,47.6
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0009657827675,47.8
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0009233786386,48
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0008791995368,48.2
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0008336198132,48.4
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0007869929211,48.6
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0007396510924,48.8
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0006919051519,49
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0006440444632,49.2
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0005963369938,49.4
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0005490294921,49.6
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0005023477652,49.8
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0004564970494,50
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0004116624634,50.2
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0003680095366,50.4
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.000325684803,50.6
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.000284816453,50.8
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0002455150343,51
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.000207874196,51.2
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0001719714672,51.4
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0001378690631,51.6
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0001056147138,51.8
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0000752425076,52
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0000467737445,52.2
Water Level Control,WaterTankSystem,PV_WaterLevel_out,10.0000202177937,52.4
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99999557295092,52.6
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99997282728998,52.8
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99995195950529,53
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99993293974091,53.2
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99991573040281,53.4
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99990028695132,53.6
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99988655867087,53.8
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99987448941457,54
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99986401832165,54.2
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99985508050576,54.4
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.9998476077127,54.6
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99984152894645,54.8
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99983677106225,55
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99983325932638,55.2
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99983091794176,55.4
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.9998296705395,55.6
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99982944063599,55.8
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99983015205596,56
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99983172932158,56.2
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99983409800821,56.4
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99983718506745,56.6
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99984091911799,56.8
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99984523070548,57
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99985005253206,57.2
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99985531965682,57.4
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99986096966819,57.6
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99986694282954,57.8
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99987318219922,58
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99987963372631,58.2
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99988624632343,58.4
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99989297191796,58.6
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99989976548303,58.8
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99990658504966,59
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99991339170143,59.2
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99992014955296,59.4
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99992682571371,59.6
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99993339023821,59.8
Water Level Control,WaterTankSystem,PV_WaterLevel_out,9.99993981606419,60
